id,Type,Name,Grade,District,Lat,Lon,Reviewer_Nationality
1346,Travel Agents,SERENDIPITY ESCAPES (PRIVATE) LIMITED,C,Kandy,80.625828,7.295044,United States of America
1347,Travel Agents,EK TRAVELS AND TOURS,A,Gampaha,79.894797,7.053406,United Kingdom
1348,Travel Agents,FIGCO LANKA HOLIDAYS PVT. LTD,C,Gampaha,79.84789,7.252517,United Kingdom
1349,Travel Agents,LEISURE CREATIONS (PVT)LTD,B,Colombo,80.01667,6.86667,United Kingdom
1350,Travel Agents,NATURE EXPLORER LANKA (PVT)LTD,A,Gampaha,79.91026998,7.101315869,United Kingdom
1351,Travel Agents,TRAVEL CALL (PVT) LTD,B,Gampaha,79.843249,7.206416,United States of America
1352,Travel Agents,VISTAS COLOMBO,C,Colombo,80.01667,6.86667,United Kingdom
1353,Travel Agents,MEILE TRAVELS LANKA (PVT)LTD,C,Gampaha,79.883006,6.9889,United States of America
1354,Travel Agents,SAFAA TRAVELS AND TOURS,A,Colombo,80.01667,6.86667,United States of America
1355,Travel Agents,THE TRAVEL LINE,B,Colombo,80.01667,6.86667,United Kingdom
1356,Travel Agents,AZAAR TRAVELS,A,Kandy,80.625828,7.295044,Hungary
1357,Travel Agents,"EBERT SILVA TOURING CO.,(PVT) LTD.",B,Colombo,79.880242,6.838232,United Kingdom
1358,Travel Agents,ISLAND ADVENTURES (PVT) LTD,C,Colombo,80.01667,6.86667,United States of America
1359,Travel Agents,AL-KASWA TRAVELS AND TOURS,C,Puttalam,80.01667,6.86667,United Kingdom
1360,Travel Agents,SWISS LANKA REISEN (PRIVATE) LIMITED,A,Galle,80.223192,6.043279,United Kingdom
1361,Travel Agents,FERNANDO LANKA TRAVELS,B,Colombo,79.89618553,6.93722362,United Kingdom
1362,Travel Agents,HAYLEYS TOURS (PVT) LTD,B,Colombo,80.01667,6.86667,United Kingdom
1363,Travel Agents,THE TRIP SQUARE (PVT) LTD,C,Colombo,79.89283998,6.867808078,United Kingdom
1364,Travel Agents,ARABLANKA TOURS & TRAVELS,A,Colombo,79.880242,6.838232,United Kingdom
1365,Travel Agents,GRAND HOLIDAYS LANKA (PVT) LTD,A,Colombo,80.01667,6.86667,Australia
1366,Travel Agents,CHINA MANOR BUSINESS TRAVEL RECEPTION (PVT) LTD,B,Colombo,79.86400388,6.926472029,United Kingdom
1367,Travel Agents,UPCOUNTRY TRAVEL & TOURS,C,Kandy,80.625828,7.295044,United Kingdom
1368,Travel Agents,LAVINGO TRAVELS (PVT) LTD,A,Kandy,80.625828,7.295044,United Kingdom
1369,Travel Agents,ATYPIQUE LANKA (PVT) LTD,C,Colombo,79.90656844,6.903932464,United Kingdom
1370,Travel Agents,NOORUL AMANI HAJ UMRA TRAVELS,B,Batticaloa,81.33333,7.83333,United Kingdom
1371,Travel Agents,FUN HOLIDAYS (PVT) LTD,A,Colombo,79.893438,6.877014,United Kingdom
1372,Travel Agents,LANKA ORAYAN TRAVELS & TOURS (PVT) LTD,A,Colombo,79.880242,6.838232,United Kingdom
1373,Travel Agents,L.K INTERNATIONAL (PVT) LTD,C,Gampaha,79.883006,6.9889,South Korea
1374,Travel Agents,T.C. HOLIDAYS (PVT) LTD,B,Colombo,80.01667,6.86667,Switzerland
1375,Travel Agents,ASIA TOURS AND EVENTS PRIVATE LIMITED,B,Colombo,79.93065376,6.766693073,United Kingdom
1376,Travel Agents,AL FAKHAMA HOLIDAYS,A,Colombo,80.21259466,6.952232553,United Kingdom
1377,Travel Agents,COLORS AND ESSENCE OF LANKA (PVT) LTD,C,Colombo,79.880242,6.838232,United States of America
1378,Travel Agents,BLUE DOT TOURS (PVT) LTD,A,Colombo,79.866418,6.842919,United States of America
1379,Travel Agents,TRAVEL WORLD EXPERIENCES LANKA (PVT) LTD,B,Colombo,80.01667,6.86667,United Kingdom
1380,Travel Agents,REWARDS HOLIDAYS (PVT) LTD,C,Colombo,79.888881,6.790527,United Kingdom
1381,Travel Agents,CARLTON TOURS (PVT) LTD,C,Colombo,80.01667,6.86667,United Kingdom
1382,Travel Agents,MAY FLOWER HOLIDAYS (PVT) LTD.,A,Colombo,79.866418,6.842919,United States of America
1383,Travel Agents,HYE LINK GLOBAL (PVT) LTD,B,Colombo,80.01667,6.86667,United Kingdom
1384,Travel Agents,BAITHUL ATHEEQ HAJ TAVELS & TOURS,C,Ampara,81.84968588,7.218416352,Saudi Arabia
1385,Travel Agents,SAS HOLIDAYS (PVT) LTD,A,Colombo,80.01667,6.86667,Brazil
1386,Travel Agents,SILK WAY LANKA TRAVELS & TOURS (PVT) LTD,B,Kalutara,,,United States of America
1387,Travel Agents,INVITE HOLIDAYS (PVT) LTD,B,Colombo,79.913892,6.897711,United Kingdom
1388,Travel Agents,ONEWORLD LEISURE MANAGEMENT (PVT) LTD,C,Colombo,79.85081253,6.913526376,Australia
1389,Travel Agents,NETPEARL INTERNATIONAL (PRIVATE ) LIMITED,A,Gampaha,79.914926,6.951178,Portugal
1390,Travel Agents,HAPPY FRIENDS HOLIDAY INTERNATIONAL TRAVEL SERVICE (PVT) LTD,A,Colombo,79.866418,6.842919,United Kingdom
1391,Travel Agents,AMC HOLIDAYS (PVT ) LTD,B,Colombo,80.01667,6.86667,United Kingdom
1392,Travel Agents,THE TRAVEL CONCIERGE (PVT) LTD,C,Colombo,79.86777515,6.904180767,United Kingdom
1393,Travel Agents,DREAM CEYLON TRAVELS & LEISURE (PVT) LTD,B,Colombo,79.8558871,6.923879449,United Kingdom
1394,Travel Agents,IKMAN TRAVELS (PVT) LTD,A,Gampaha,79.914926,6.951178,China
1395,Travel Agents,ISLAND HOLIDAYS & TRAVELS (PVT) LTD,B,Colombo,79.87470724,6.878551848,United Kingdom
1396,Travel Agents,SAVARI TRAVELS (PVT) LTD,B,Colombo,80.01667,6.86667,United Kingdom
1397,Travel Agents,REGENCY LEISURE SOLUTIONS (PVT) LTD,A,Colombo,80.01667,6.86667,United Kingdom
1398,Travel Agents,INROADS CEYLON (PVT) LTD,C,Colombo,79.866418,6.842919,United States of America
1399,Travel Agents,YOULANKA TRAVELS (PVT)LTD,B,Colombo,80.01667,6.86667,China
1400,Travel Agents,HEAVENS TRAIL (PVT) LTD,C,Colombo,79.86960802,6.897904602,Germany
1401,Travel Agents,SILK PATH (PVT) LTD,A,Colombo,80.01667,6.86667,Italy
1402,Travel Agents,CREATIVETRAVELS . ASIA (PVT) LTD,C,Jaffna,80.16667,9.66667,United Kingdom
1403,Travel Agents,VILASHA TRAVELS & TOURS (PVT) LTD,B,Gampaha,79.87624339,7.13117577,Australia
1404,Travel Agents,ARAB TRAVELS GLOBAL (PVT) LTD,A,Colombo,79.86400388,6.926472029,China
1405,Travel Agents,CROWN GLOBAL SERVICES (PVT) LTD,A,Colombo,80.01667,6.86667,United Kingdom
1406,Travel Agents,SUNS MART GROUP TRAVELS (PVT) LTD,C,Kandy,80.625828,7.295044,United States of America
1407,Travel Agents,GI TOURS,B,Kurunegala,80.038093,7.466985,United Kingdom
1408,Travel Agents,INSPIRE TRAVELS (PVT) LTD,B,Colombo,80.01667,6.86667,United Kingdom
1409,Travel Agents,VALVAI TOURISM (PVT) LTD,A,Jaffna,80.00917182,9.664925571,United Kingdom
1410,Travel Agents,DOUTCH MARK (PVT) LTD,C,Colombo,79.98429232,6.935757206,United Kingdom
1411,Travel Agents,WELANKA HOLIDAYS (PVT) LTD,B,Colombo,80.01667,6.86667,Canada
1412,Travel Agents,AMAZING WORLD TRAVEL (PVT) LTD,C,Colombo,79.90916432,6.903166337,United Kingdom
1413,Travel Agents,EXEMPLARY VOYAGES (PRIVATE) LIMITED,A,Colombo,80.01667,6.86667,Poland
1414,Travel Agents,MIRACLE DESTINATIONS (PVT) LTD,A,Colombo,80.01667,6.86667,New Zealand
1415,Travel Agents,SHINKO LANKA TRAVELS,B,Colombo,80.01667,6.86667,United Kingdom
1416,Travel Agents,SKY LINE TRAVELS (PVT) LTD,C,Kurunegala,80.366868,7.486218,United Kingdom
1417,Travel Agents,MY FLIGHT ZONE (PVT) LTD,C,Gampaha,79.843249,7.206416,United Kingdom
1418,Travel Agents,JURNIZON HOLDINGS (PVT) LTD,A,Gampaha,79.893962,6.971391,United Kingdom
1419,Travel Agents,TRAVOLIC VENTURES (PVT) LTD,B,Colombo,80.01667,6.86667,Japan
1420,Travel Agents,THE EDUCATOR,B,Colombo,80.01667,6.86667,United Kingdom
1421,Travel Agents,F.I.T. TRAVELS (PVT) LTD,C,Colombo,79.880242,6.838232,United Kingdom
1422,Travel Agents,JOURNEYSCAPES TRAVELS (PVT) LTD,A,Colombo,79.880242,6.838232,United Kingdom
1423,Travel Agents,AYUBO LEISURE (PVT) LTD,B,Colombo,80.01667,6.86667,United Kingdom
1424,Travel Agents,GREEN LEAVES LEISURE (PVT) LTD,C,Colombo,80.01667,6.86667,United Kingdom
1425,Travel Agents,U TOUR HOLIDAYS (PVT) LTD,A,Colombo,80.01667,6.86667,United Kingdom
1426,Travel Agents,EXOTIC ISLE TOURS,C,Colombo,79.92270336,6.801843915,United Kingdom
1427,Travel Agents,GRACE VACATION TRAVEL (PRIVATE) LIMITED,B,Colombo,79.90204817,6.884074428,Netherlands
1428,Travel Agents,NOORMADINA TRAVELS & TOURS (PVT) LTD,A,Gampaha,80.07056013,7.12648592,United Kingdom
1429,Travel Agents,CREATIVE TRAVEL SOLUTIONS (PVT) LTD,C,Colombo,80.01667,6.86667,Isle of Man
1430,Travel Agents,VANGUARD LANKA TOURS (PVT) LTD,B,Colombo,79.893438,6.877014,Ireland
1431,Travel Agents,AL MASHRIQ TOURS (PVT) LTD,C,Colombo,80.01667,6.86667,United Kingdom
1432,Travel Agents,DOMINANT LEISURE (PVT) LTD,A,Colombo,79.89621755,6.909504175,United Kingdom
1433,Travel Agents,SANBU SILILANKA,B,Gampaha,79.8501491,7.09280272,United Kingdom
1434,Travel Agents,CEYLON REACH HOLIDAYS (PRIVATE ) LIMITED,C,Colombo,79.893438,6.877014,United Kingdom
1435,Travel Agents,8D SRILANKA,A,Kandy,80.625828,7.295044,United Kingdom
1436,Travel Agents,VISHWA LANKA TOURS,B,Gampaha,79.96131082,7.068212768,United Kingdom
1437,Travel Agents,PEARL ISLAND HOLIDAYS-SL,B,Gampaha,79.883006,6.9889,Cyprus
1438,Travel Agents,SPLENDTOURS (PVT) LTD,C,Colombo,79.945297,6.834129,United Kingdom
1439,Travel Agents,DESTINLANKA TRAVELS,A,Colombo,79.88719208,6.886982359,United Kingdom
1440,Travel Agents,CEYLON ACTIVE HOLIDAYS (PVT) LTD,A,Colombo,79.866418,6.842919,United Kingdom
1441,Travel Agents,VISIT MY CITY TRAVELS (PVT) LTD,B,Colombo,79.90916432,6.903166337,United States of America
1442,Travel Agents,JUNGLE FOWL,C,Colombo,80.01667,6.86667,United Kingdom
1443,Travel Agents,I.A.M. LANKA (PVT) LTD,B,Colombo,80.01667,6.86667,Argentina
1444,Travel Agents,CENTAURIA TRAVELS,A,Gampaha,79.91026998,7.101315869,United Kingdom
1445,Travel Agents,SCANDINAVIAN TRAVELS (PVT) LTD,B,Colombo,80.01667,6.86667,United Kingdom
1446,Travel Agents,LANKA NATURE TOURS & TRAVELS(PVT)LTD,C,Kandy,80.625828,7.295044,United Kingdom
1447,Travel Agents,GARTON HOLIDAY'S (PVT) LTD,A,Colombo,79.893438,6.877014,United Kingdom
1448,Travel Agents,WELL COME HAJ TRAVELS,C,Trincomalee,81.26670356,8.457968715,Isle of Man
1449,Travel Agents,MALWATTE LEISURE (PRIVATE) LIMITED,B,Colombo,80.01667,6.86667,United Kingdom
1450,Travel Agents,AYAAN LANKA HOLIDAYS TOURS & TRAVELS (PVT)LTD,A,Gampaha,79.843249,7.206416,United Kingdom
1451,Travel Agents,SKYWINGS TRAVELS AND TOURS PVT LTD,B,Colombo,80.01667,6.86667,Romania
1452,Travel Agents,GULF TRAVELS,C,Colombo,80.01667,6.86667,United Kingdom
1453,Travel Agents,CEYLON SAFARI HOLIDAYS PVT LTD,C,Colombo,80.01667,6.86667,Switzerland
1454,Travel Agents,AKTIV REISEN SRI LANKAN TRAVEL AND TOURS,A,Colombo,79.893438,6.877014,United Kingdom
1455,Travel Agents,SMART LANKA VISITORS PVT LTD,B,Gampaha,79.92478064,7.123494813,United Kingdom
1456,Travel Agents,THE GLOBAL TRAVELS AND LEISURE (PVT) LTD,A,Colombo,80.01667,6.86667,Italy
1457,Travel Agents,AMAGO TOURS PVT LTD,B,Colombo,79.88473526,6.867054459,United Kingdom
1458,Travel Agents,TRAVEL GURU LANKA (PRIVATE) LIMITED,C,Colombo,79.88473526,6.867054459,United Kingdom
1459,Travel Agents,GLOBAL HOLIDAY TOURS (PVT) LTD,C,Kalutara,80.06194873,6.71662803,United States of America
1460,Travel Agents,C & O HOLIDAYS,A,Colombo,80.01667,6.86667,United Kingdom
1461,Travel Agents,STAR DESTINATIONS (PRIVATE) LIMITED,B,Colombo,80.01667,6.86667,United Kingdom
1462,Travel Agents,TRAVEL LANKA CONNECTION PVT LTD,B,Colombo,80.01667,6.86667,United Kingdom
1463,Travel Agents,SEACARE TRAVELS PVT LTD,C,Colombo,80.01667,6.86667,United Kingdom
1464,Travel Agents,AVRO TRAVELS AND TOURS (PVT) LTD,A,Colombo,80.01667,6.86667,United Kingdom
1465,Travel Agents,FLI LEISURE (PRIVATE) LIMITED,A,Colombo,80.01667,6.86667,Ireland
1466,Travel Agents,ATRO HOLIDAYS (PRIVATE) LIMITED,B,Colombo,80.01667,6.86667,United Kingdom
1467,Travel Agents,ASIAN PEARL HOLIDAYS,C,Gampaha,80,7.13333,Germany
1468,Travel Agents,INDIGO EXPLORER ( PRIVATE) LIMITED,A,Colombo,80.01667,6.86667,Austria
1469,Travel Agents,TRAVEL TRENDS LEISURE (PVT) LTD,C,Colombo,79.893438,6.877014,Netherlands
1470,Travel Agents,TRAVEL TALK (PVT) LTD,B,Colombo,80.01667,6.86667,Ireland
1471,Travel Agents,HOLIDAYS BY SPLENDOUR (PVT) LTD,A,Colombo,79.923272,6.851146,United Kingdom
1472,Travel Agents,UNIVERSAL INLANKA TRAVEL SERVICE (PVT) LTD,A,Colombo,80.01667,6.86667,Russia
1473,Travel Agents,TRAVEL SENSATE (PVT) LTD,C,Puttalam,79.84130787,7.342640734,United Kingdom
1474,Travel Agents,UNIQUE PARADISE TRAVELS (PRIVATE) LIMITED,B,Colombo,80.01667,6.86667,United Kingdom
1475,Travel Agents,WOW LANKA HOLIDAYS (PRIVATE) LIMITED,B,Kalutara,79.910472,6.714417,United Kingdom
1476,Travel Agents,FERNANDO TOURS,A,Gampaha,80,7.13333,United Kingdom
1477,Travel Agents,ETHOS TRAVEL COMPANY PVT LTD,C,Gampaha,79.843249,7.206416,United States of America
1478,Travel Agents,TRAVEL DELEGATES PVT LTD,A,Colombo,80.01667,6.86667,United Kingdom
1479,Travel Agents,JAYAMPATHI LANKA HOLIDAYS(PTV)LTD,B,Kurunegala,80.33812892,7.437889669,Switzerland
1480,Travel Agents,BLESSED TRAVEL & TOUR AGENCY,C,Matara,80.69465124,5.964618071,United Kingdom
1481,Travel Agents,EDLEE TOURS TRAVELS (PRIVATE) LIMITED,C,Gampaha,79.843249,7.206416,United Kingdom
1482,Travel Agents,ISLANDWYDE,A,Colombo,79.92270336,6.801843915,United Kingdom
1483,Travel Agents,LEOLAND TRAVELS (PRIVATE) LIMITED,B,Colombo,79.98429232,6.935757206,United Kingdom
1484,Travel Agents,VENUS TRAVELS AND TOURS PVT LTD,C,Colombo,79.893438,6.877014,United Kingdom
1485,Travel Agents,LAGOON DESTINATION TOURS (PVT) LTD,A,Kegalle,80.25365836,7.046053208,United Kingdom
1486,Travel Agents,FLY WORLD,B,Colombo,80.01667,6.86667,United Kingdom
1487,Travel Agents,ZELDIVA LANKA PRIVATE LIMITED,B,Colombo,79.880242,6.838232,United Kingdom
1488,Travel Agents,D.HOLIDAYS (PVT) LTD,C,Colombo,80.01667,6.86667,United Kingdom
1489,Travel Agents,AMAYA DESH TOURS (PVT) LTD,A,Gampaha,79.90519566,7.250552759,United Kingdom
1490,Travel Agents,PANORAMIC TOUR AND TRAVELS PVT LTD,A,Gampaha,79.883006,6.9889,South Korea
1491,Travel Agents,EVERY NATION TRAVELS (PVT) LTD,B,Colombo,79.893438,6.877014,United Kingdom
1492,Travel Agents,AVENTRA TRAVELS (PVT) LTD,C,Colombo,79.880242,6.838232,France
1493,Travel Agents,OKINAWA JAPANESE NOJILI TRAVELS AND TOURS,B,Colombo,80.01667,6.86667,Ireland
1494,Travel Agents,RECHARGE TRAVELS (PVT) LTD,A,Colombo,80.01667,6.86667,Switzerland
1495,Travel Agents,WILD ISLAND SAFARIS (PVT) LTD,B,Colombo,79.88719208,6.886982359,United Kingdom
1496,Travel Agents,TREK LANKA,B,Gampaha,79.90781575,7.184492616,United Kingdom
1497,Travel Agents,TRIPFUSION DMC,A,Colombo,80.01667,6.86667,United Kingdom
1498,Travel Agents,SMART TOURS,C,Gampaha,80,7.13333,United Kingdom
1499,Water Sports Centers,WELIGAMA BAY DIVE CENTER,B,Matara,80.422128,5.974033,Germany
1500,Water Sports Centers,KALPITIYA DISCOVERY DIVING,C,Puttalam,79.76615078,8.23680624,United Kingdom
1501,Water Sports Centers,DE SILVA WIND RESORT KALPITIYA (PVT) LTD,A,Puttalam,80,8,United Kingdom
1502,Water Sports Centers,DIYAKAWA WATER SPORTS CENTRE,C,Kalutara,79.99889854,6.43264941,Switzerland
1503,Water Sports Centers,WIND4LOVE KITE CENTER-KALPITIYA,B,Puttalam,79.72524768,8.22468816,United Kingdom
1504,Water Sports Centers,KAPPALADY KITEGARDEN,A,Puttalam,79.83367,8.031354,United Kingdom
1505,Water Sports Centers,THE RASCALS KITE RESORT,A,Puttalam,79.72524768,8.22468816,United Kingdom
1506,Water Sports Centers,KITESURFING LANKA,C,Puttalam,79.73215328,8.213906102,United Arab Emirates
1507,Water Sports Centers,BLUE WATER SPORTS,B,Trincomalee,81.216793,8.578088,Cyprus
1508,Water Sports Centers,DINUDA RESORT (PVT) LTD,B,Puttalam,79.76615078,8.23680624,United Kingdom
1509,Water Sports Centers,SRILANKAKITE,A,Puttalam,79.76615078,8.23680624,Australia
1510,Water Sports Centers,FUNKY FRESH,C,Puttalam,79.72524768,8.22468816,Ireland
1511,Water Sports Centers,KITE CENTER SRI LANKA,B,Puttalam,79.880242,6.838232,France
1512,Water Sports Centers,DIVING AND SAILING CENTRE (PVT)LTD,C,Matara,80.422128,5.974033,United Kingdom
1513,Water Sports Centers,THE RAFTERS RETREAT,A,Kegalle,80.40849265,6.997872529,United Kingdom
1514,Water Sports Centers,AQUA SPORTREIZEN,A,Kalutara,80.16667,6.58333,Netherlands
1515,Water Sports Centers,KITE BEACH VILLAS,B,Puttalam,79.72524768,8.22468816,United Kingdom
1516,Water Sports Centers,WHITE WATERS EDGE,C,Kegalle,80.40849265,6.997872529,United Kingdom
1517,Water Sports Centers,HOSANNAK AND RRD WATER SPORT CENTRE,C,Puttalam,79.72524768,8.22468816,United Kingdom
1518,Water Sports Centers,POSEIDON NEWROD WATER SPORT,A,Kalutara,79.982049,6.460387,United Kingdom
1519,Water Sports Centers,BORDERLANDS LANKA,B,Kegalle,80.40849265,6.997872529,United Kingdom
1520,Water Sports Centers,SUNSET ARALIYA WATER SPORTS,B,Kalutara,79.99889854,6.43264941,United Kingdom
1521,Water Sports Centers,SRI LANKA DIVING TOURS,C,Gampaha,79.84789,7.252517,Netherlands
1522,Water Sports Centers,MIRISSA WATERSPORTS (PVT) LTD,A,Matara,80.29806,6.25361,United Arab Emirates
1523,Water Sports Centers,AQUA SPORTREIZEN,B,Batticaloa,81.33333,7.83333,Belgium
